token,logprob_actual,logprob_max,entropy,most_likely_token
Ġman,-0.058868408203125,-0.058868408203125,0.480712890625,Ġman
Ġeinen,-2.20703125,-2.00390625,4.28515625,Ġdie
Ġal,-4.9140625,-2.521484375,6.234375,ĠMann
ten,-0.00792694091796875,-0.00792694091796875,0.080810546875,ten
ĠLe,-6.859375,-0.73388671875,3.703125,ĠMann
uch,-0.318359375,-0.318359375,1.5205078125,uch
tt,-0.03546142578125,-0.03546142578125,0.2113037109375,tt
urm,-0.0286712646484375,-0.0286712646484375,0.16650390625,urm
",",-1.125,-1.125,2.62109375,","
Ġder,-0.379150390625,-0.379150390625,2.009765625,Ġder
Ġauf,-1.8193359375,-1.8193359375,4.21484375,Ġauf
Ġeinem,-1.345703125,-0.61083984375,1.658203125,Ġeiner
ĠF,-1.248046875,-1.248046875,3.640625,ĠF
elsen,-0.07073974609375,-0.07073974609375,0.256103515625,elsen
ĠÃ¼ber,-4.7890625,-0.701171875,2.1640625,Ġsteht
Ġdem,-0.2218017578125,-0.2218017578125,0.9677734375,Ġdem
ĠMeer,-0.19091796875,-0.19091796875,1.0126953125,ĠMeer
Ġthr,-3.0859375,-0.2490234375,1.3046875,Ġsteht
ont,-0.0009417533874511719,-0.0009417533874511719,0.0078582763671875,ont
.,-0.2249755859375,-0.2249755859375,0.93603515625,.
ĠDer,-1.2744140625,-1.2744140625,3.19921875,ĠDer
ĠH,-6.66796875,-0.568359375,1.552734375,ĠLe
immel,-0.1575927734375,-0.1575927734375,0.76220703125,immel
Ġist,-0.1744384765625,-0.1744384765625,0.9951171875,Ġist
Ġdram,-7.44140625,-1.58984375,3.091796875,Ġbl
atisch,-0.0029296875,-0.0029296875,0.0258636474609375,atisch
",",-3.875,-1.4765625,3.31640625,Ġbew
Ġmit,-1.9072265625,-1.9072265625,4.07421875,Ġmit
Ġdunk,-1.1630859375,-1.1630859375,3.42578125,Ġdunk
len,-0.07867431640625,-0.07867431640625,0.372314453125,len
ĠWol,-0.1112060546875,-0.1112060546875,0.583984375,ĠWol
ken,-0.00014984607696533203,-0.00014984607696533203,0.0016317367553710938,ken
Ġund,-0.67138671875,-0.67138671875,1.7197265625,Ġund
Ġeiner,-2.634765625,-1.0341796875,3.5859375,Ġeinem
ĠArt,-6.6640625,-2.359375,4.72265625,ĠSon
ĠSt,-4.8203125,-2.171875,4.5234375,ĠLicht
urm,-0.638671875,-0.638671875,1.3115234375,urm
st,-7.265625,-0.85302734375,2.802734375,","
imm,-0.6494140625,-0.6494140625,1.986328125,imm
ung,-0.0010900497436523438,-0.0010900497436523438,0.01197052001953125,ung
.,-0.62646484375,-0.62646484375,1.939453125,.
ĠDas,-2.46875,-1.4677734375,3.33984375,ĠDer
ĠMeer,-1.064453125,-1.064453125,2.87890625,ĠMeer
Ġist,-0.6904296875,-0.6904296875,2.5546875,Ġist
Ġun,-3.671875,-1.7255859375,4.203125,Ġwild
ruh,-0.04412841796875,-0.04412841796875,0.28271484375,ruh
ig,-0.0017852783203125,-0.0017852783203125,0.016082763671875,ig
Ġund,-0.69921875,-0.69921875,1.03515625,Ġund
Ġst,-4.14453125,-1.70703125,3.9765625,Ġdie
Ã¼r,-0.03594970703125,-0.03594970703125,0.254638671875,Ã¼r
m,-0.66064453125,-0.66064453125,0.732421875,m
isch,-0.091064453125,-0.091064453125,0.36962890625,isch
",",-0.75244140625,-0.75244140625,1.5029296875,","
Ġund,-1.5576171875,-1.3310546875,2.810546875,Ġmit
Ġman,-1.6162109375,-1.3427734375,2.47265625,Ġder
Ġsieht,-1.01953125,-0.64453125,1.2626953125,Ġkann
Ġdie,-2.37109375,-1.1220703125,3.185546875,","
ĠWell,-0.6181640625,-0.6181640625,2.55078125,ĠWell
en,-0.002643585205078125,-0.002643585205078125,0.024078369140625,en
Ġgegen,-1.783203125,-0.98583984375,2.876953125,","
Ġden,-0.2274169921875,-0.2274169921875,0.67431640625,Ġden
ĠF,-0.5078125,-0.5078125,1.0068359375,ĠF
elsen,-0.0185394287109375,-0.0185394287109375,0.092529296875,elsen
Ġsch,-1.091796875,-1.091796875,2.693359375,Ġsch
lagen,-0.00760650634765625,-0.00760650634765625,0.05328369140625,lagen
.,-0.40869140625,-0.40869140625,1.0712890625,.
ĠIn,-2.365234375,-1.443359375,2.955078125,ĠDer
Ġder,-0.3681640625,-0.3681640625,1.248046875,Ġder
ĠNÃ¤,-1.65234375,-0.73095703125,1.966796875,ĠMit
he,-0.006084442138671875,-0.006084442138671875,0.05902099609375,he
Ġdes,-0.08013916015625,-0.08013916015625,0.47705078125,Ġdes
ĠLe,-0.5224609375,-0.5224609375,1.1396484375,ĠLe
uch,-0.0254058837890625,-0.0254058837890625,0.12493896484375,uch
tt,-0.0002415180206298828,-0.0002415180206298828,0.0027790069580078125,tt
ur,-0.001804351806640625,-0.001804351806640625,0.01514434814453125,ur
ms,-0.052001953125,-0.052001953125,0.203857421875,ms
Ġist,-1.6181640625,-1.6181640625,2.66796875,Ġist
Ġein,-0.57373046875,-0.57373046875,1.2626953125,Ġein
Ġkle,-1.3974609375,-1.3974609375,3.294921875,ĠBoot
iner,-0.955078125,-0.486572265625,0.671875,ines
",",-3.455078125,-0.8759765625,2.931640625,es
Ġalter,-3.5390625,-1.8291015625,4.34765625,ĠweiÃŁ
ĠK,-4.2578125,-1.0458984375,3.107421875,ĠKahn
utter,-0.0238037109375,-0.0238037109375,0.190185546875,utter
Ġzu,-1.625,-0.68701171875,1.9521484375,","
Ġsehen,-0.046112060546875,-0.046112060546875,0.1981201171875,Ġsehen
",",-0.03173828125,-0.03173828125,0.182373046875,","
Ġder,-0.032501220703125,-0.032501220703125,0.25,Ġder
Ġvers,-3.8671875,-1.9619140625,3.9921875,Ġin
ucht,-0.0245208740234375,-0.0245208740234375,0.1341552734375,ucht
",",-0.015960693359375,-0.015960693359375,0.1298828125,","
Ġgegen,-2.345703125,-1.220703125,2.626953125,Ġsich
Ġdie,-1.322265625,-0.447265625,0.921875,Ġden
ĠWell,-0.55419921875,-0.55419921875,2.16796875,ĠWell
en,-0.0003502368927001953,-0.0003502368927001953,0.003955841064453125,en
Ġanz,-0.428466796875,-0.428466796875,1.0654296875,Ġanz
uk,-0.0845947265625,-0.0845947265625,0.4599609375,uk
ommen,-4.08203125,-0.01922607421875,0.1058349609375,Ã¤
.,-0.6142578125,-0.6142578125,1.32421875,.
ĠEs,-2.009765625,-1.6279296875,2.875,ĠDer
Ġwir,-3.607421875,-0.54541015625,1.5595703125,Ġist
kt,-0.004940032958984375,-0.004940032958984375,0.038909912109375,kt
Ġwie,-2.4921875,-0.97607421875,2.865234375,","
Ġeine,-0.6796875,-0.6796875,0.8037109375,Ġeine
Ġdram,-3.1015625,-1.3681640625,4.09765625,ĠSz
atische,-0.0024700164794921875,-0.0024700164794921875,0.0196380615234375,atische
ĠSz,-0.7763671875,-0.7763671875,1.8193359375,ĠSz
ene,-0.012786865234375,-0.012786865234375,0.06884765625,ene
",",-0.51318359375,-0.51318359375,1.5947265625,","
Ġbei,-3.76171875,-1.06640625,2.099609375,Ġin
Ġder,-0.00490570068359375,-0.00490570068359375,0.04254150390625,Ġder
Ġder,-1.236328125,-1.236328125,2.046875,Ġder
ĠLe,-2.177734375,-0.755859375,1.98046875,ĠK
uch,-0.00261688232421875,-0.00261688232421875,0.02099609375,uch
tt,-2.0503997802734375e-05,-2.0503997802734375e-05,0.0002887248992919922,tt
urm,-0.01044464111328125,-0.01044464111328125,0.0638427734375,urm
Ġals,-3.111328125,-1.9169921875,3.708984375,Ġund
ĠR,-4.20703125,-1.0830078125,3.16015625,Ġletz
ett,-0.001911163330078125,-0.001911163330078125,0.018951416015625,ett
ungs,-0.445556640625,-0.445556640625,0.65673828125,ungs
anker,-0.140380859375,-0.140380859375,0.732421875,anker
Ġin,-3.333984375,-0.65380859375,2.259765625,Ġd
Ġdieser,-2.5234375,-1.4677734375,2.9453125,Ġder
Ġst,-1.7275390625,-1.7275390625,4.0859375,Ġst
Ã¼r,-0.00482177734375,-0.00482177734375,0.033172607421875,Ã¼r
m,-0.0005636215209960938,-0.0005636215209960938,0.006053924560546875,m
ischen,-0.0017957687377929688,-0.0017957687377929688,0.016265869140625,ischen
ĠSee,-0.98779296875,-0.98779296875,1.8017578125,ĠSee
Ġd,-0.271484375,-0.271484375,1.3828125,Ġd
ient,-0.0577392578125,-0.0577392578125,0.2724609375,ient
.,-0.6650390625,-0.6650390625,1.298828125,.
ĠDer,-2.177734375,-1.9130859375,4.09765625,ĠDie
ĠLe,-0.951171875,-0.951171875,3.51953125,ĠLe
uch,-0.003936767578125,-0.003936767578125,0.031158447265625,uch
tt,-0.00030875205993652344,-0.00030875205993652344,0.003353118896484375,tt
urm,-0.1392822265625,-0.1392822265625,0.40576171875,urm
Ġstr,-3.216796875,-1.3974609375,3.47265625,Ġist
ah,-0.0012950897216796875,-0.0012950897216796875,0.01160430908203125,ah
lt,-0.000102996826171875,-0.000102996826171875,0.0011749267578125,lt
Ġein,-3.630859375,-1.8505859375,3.451171875,Ġeine
Ġwarm,-0.61376953125,-0.61376953125,2.171875,Ġwarm
es,-0.0004291534423828125,-0.0004291534423828125,0.004947662353515625,es
ĠLicht,-0.61083984375,-0.61083984375,1.14453125,ĠLicht
Ġaus,-0.07177734375,-0.07177734375,0.392578125,Ġaus
",",-0.344482421875,-0.344482421875,0.671875,","
Ġdas,-0.2266845703125,-0.2266845703125,1.0146484375,Ġdas
Ġden,-1.4521484375,-1.3583984375,2.9296875,Ġdie
ĠK,-1.6826171875,-1.6826171875,4.109375,ĠK
utter,-0.00479888916015625,-0.00479888916015625,0.045684814453125,utter
Ġzu,-4.1328125,-1.169921875,3.169921875,Ġund
ĠfÃ¼h,-8.0390625,-1.0537109375,2.736328125,Ġsich
ren,-0.0858154296875,-0.0858154296875,0.33935546875,ren
Ġsche,-0.0218963623046875,-0.0218963623046875,0.12335205078125,Ġsche
int,-0.00027370452880859375,-0.00027370452880859375,0.0026683807373046875,int
.,-0.9521484375,-0.9521484375,1.453125,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.5546875,-1.8203125,4.6640625,1
:,-11.3203125,-1.4169921875,2.98046875,und
ĠIch,-8.2421875,-2.359375,6.86328125,Ġ
Ġhabe,-1.9560546875,-1.9560546875,4.140625,Ġhabe
Ġin,-3.943359375,-2.990234375,4.984375,Ġeine
Ġder,-1.564453125,-1.564453125,3.791015625,Ġder
ĠKind,-6.1328125,-2.109375,4.95703125,ĠVerg
heit,-0.08306884765625,-0.08306884765625,0.418212890625,heit
Ġoft,-4.0625,-2.642578125,5.04296875,Ġviel
Ġget,-4.1796875,-3.0390625,5.42578125,Ġmit
r,-0.10870361328125,-0.10870361328125,0.638671875,r
Ã¤,-0.005527496337890625,-0.005527496337890625,0.05291748046875,Ã¤
um,-0.0003662109375,-0.0003662109375,0.004276275634765625,um
t,-0.0004761219024658203,-0.0004761219024658203,0.005634307861328125,t
",",-0.2012939453125,-0.2012939453125,1.1015625,","
Ġdass,-0.87744140625,-0.87744140625,3.03515625,Ġdass
Ġich,-0.52490234375,-0.52490234375,2.2109375,Ġich
Ġin,-2.45703125,-2.45703125,4.9375,Ġin
Ġeinem,-1.470703125,-1.470703125,3.59765625,Ġeinem
ĠWald,-3.5859375,-3.0625,5.48046875,ĠK
Ġunter,-3.4921875,-1.1884765625,3.697265625,Ġbin
weg,-0.208251953125,-0.208251953125,1.17578125,weg
s,-0.00045752525329589844,-0.00045752525329589844,0.005466461181640625,s
Ġwar,-1.4072265625,-0.376220703125,0.97509765625,Ġbin
.,-1.142578125,-1.142578125,1.7177734375,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.5546875,-1.8115234375,4.6640625,1
:,-11.3203125,-1.4072265625,2.974609375,und
ĠJa,-9.59375,-2.3515625,6.859375,Ġ
",",-0.413818359375,-0.413818359375,1.78515625,","
Ġgenau,-3.474609375,-2.341796875,4.81640625,Ġich
.,-1.1748046875,-1.1748046875,2.19921875,.
ĠIch,-2.568359375,-1.9189453125,4.25390625,ĠUnd
Ġwar,-3.759765625,-1.580078125,3.703125,Ġhabe
Ġals,-4.9765625,-2.564453125,4.81640625,Ġja
ĠKind,-2.53125,-2.53125,6.109375,ĠKind
Ġoft,-4.06640625,-2.61328125,4.703125,Ġin
Ġdra,-5.859375,-1.3974609375,3.5,Ġk
u,-0.0897216796875,-0.0897216796875,0.35791015625,u
ÃŁen,-0.00254058837890625,-0.00254058837890625,0.027862548828125,ÃŁen
Ġin,-2.189453125,-1.2529296875,2.400390625,","
Ġden,-2.373046875,-0.34912109375,1.6806640625,Ġder
ĠW,-0.84521484375,-0.84521484375,3.119140625,ĠW
Ã¤,-0.09130859375,-0.09130859375,0.345703125,Ã¤
ld,-0.002719879150390625,-0.002719879150390625,0.0224456787109375,ld
ern,-0.0008153915405273438,-0.0008153915405273438,0.00870513916015625,ern
",",-1.1162109375,-1.1162109375,2.2109375,","
Ġund,-1.720703125,-1.720703125,4.00390625,Ġund
Ġin,-4.22265625,-1.5732421875,3.525390625,Ġich
Ġmeinen,-4.73046875,-1.31640625,3.162109375,Ġden
ĠTr,-1.8515625,-1.8515625,4.28125,ĠTr
Ã¤,-0.0018358230590820312,-0.0018358230590820312,0.020111083984375,Ã¤
umen,-0.00974273681640625,-0.00974273681640625,0.0699462890625,umen
Ġbin,-2.861328125,-2.080078125,3.97265625,Ġwar
Ġich,-0.0167236328125,-0.0167236328125,0.1588134765625,Ġich
Ġimmer,-2.005859375,-1.927734375,3.904296875,Ġdann
Ġtie,-7.11328125,-1.7373046875,3.4375,Ġwieder
fer,-0.01213836669921875,-0.01213836669921875,0.08636474609375,fer
Ġin,-0.62890625,-0.62890625,1.5869140625,Ġin
Ġden,-1.0205078125,-1.0205078125,1.6640625,Ġden
ĠWald,-0.09918212890625,-0.09918212890625,0.69140625,ĠWald
Ġgeg,-1.8447265625,-1.0322265625,2.376953125,Ġh
angen,-0.00013458728790283203,-0.00013458728790283203,0.0015439987182617188,angen
.,-0.97265625,-0.97265625,1.470703125,.
ĠE,-4.91015625,-1.22265625,3.359375,ĠIch
ines,-0.681640625,-0.681640625,1.87890625,ines
ĠT,-0.28662109375,-0.28662109375,1.125,ĠT
ages,-0.00022614002227783203,-0.00022614002227783203,0.00272369384765625,ages
Ġkam,-3.859375,-2.125,3.939453125,Ġhabe
Ġich,-0.239501953125,-0.239501953125,1.0732421875,Ġich
Ġan,-1.21484375,-1.21484375,2.62890625,Ġan
Ġeinen,-0.62060546875,-0.62060546875,1.5283203125,Ġeinen
Ġkleinen,-3.70703125,-2.13671875,4.14453125,ĠgroÃŁen
ĠBach,-2.283203125,-1.158203125,3.17578125,ĠSee
",",-0.51953125,-0.51953125,1.5341796875,","
Ġder,-1.189453125,-1.025390625,2.359375,Ġund
Ġdurch,-2.341796875,-2.201171875,4.34375,Ġsich
Ġden,-0.798828125,-0.798828125,1.7255859375,Ġden
ĠWald,-0.043182373046875,-0.043182373046875,0.3662109375,ĠWald
Ġf,-0.453369140625,-0.453369140625,1.72265625,Ġf
loss,-0.1317138671875,-0.1317138671875,0.3818359375,loss
.,-0.830078125,-0.751953125,1.0712890625,","
ĠDer,-3.37890625,-1.2314453125,3.1875,ĠIch
ĠBach,-0.470458984375,-0.470458984375,2.26171875,ĠBach
Ġwar,-0.90869140625,-0.90869140625,2.86328125,Ġwar
Ġklar,-3.9765625,-2.0,4.4375,Ġsehr
Ġund,-0.5966796875,-0.5966796875,1.1748046875,Ġund
Ġdas,-3.908203125,-2.205078125,4.1796875,Ġsa
ĠWasser,-0.07196044921875,-0.07196044921875,0.529296875,ĠWasser
Ġfun,-4.75,-1.720703125,3.93359375,Ġwar
kel,-0.002750396728515625,-0.002750396728515625,0.0222930908203125,kel
te,-0.03082275390625,-0.03082275390625,0.1505126953125,te
Ġim,-1.98828125,-1.56640625,2.69140625,Ġin
ĠSon,-0.57861328125,-0.57861328125,1.509765625,ĠSon
nen,-0.160888671875,-0.160888671875,0.44384765625,nen
licht,-0.0058135986328125,-0.0058135986328125,0.055145263671875,licht
.,-0.51220703125,-0.51220703125,1.4423828125,.
ĠIch,-0.87841796875,-0.87841796875,2.982421875,ĠIch
Ġsa,-6.51171875,-2.412109375,3.859375,Ġging
ÃŁ,-0.08648681640625,-0.08648681640625,0.366455078125,ÃŁ
Ġdort,-2.896484375,-0.77099609375,2.37890625,Ġam
Ġund,-1.0908203125,-1.0908203125,2.423828125,Ġund
Ġbe,-2.625,-1.6552734375,3.4609375,Ġsch
ob,-0.00907135009765625,-0.00907135009765625,0.06549072265625,ob
acht,-0.015594482421875,-0.015594482421875,0.084716796875,acht
ete,-0.01015472412109375,-0.01015472412109375,0.059539794921875,ete
Ġdie,-1.287109375,-1.287109375,2.337890625,Ġdie
ĠF,-1.55859375,-1.55859375,3.921875,ĠF
ische,-0.0233154296875,-0.0233154296875,0.15673828125,ische
",",-0.56640625,-0.56640625,1.4306640625,","
Ġdie,-0.224365234375,-0.224365234375,1.0419921875,Ġdie
Ġdurch,-2.748046875,-1.5205078125,3.703125,Ġim
Ġdas,-0.492919921875,-0.492919921875,1.296875,Ġdas
ĠWasser,-0.5947265625,-0.5947265625,1.7626953125,ĠWasser
Ġschw,-0.7119140625,-0.7119140625,2.48046875,Ġschw
ammen,-0.043975830078125,-0.043975830078125,0.244873046875,ammen
.,-0.310302734375,-0.310302734375,0.92578125,.
ĠEs,-2.72265625,-1.3857421875,3.091796875,ĠPl
Ġwar,-1.369140625,-0.556640625,1.5439453125,Ġwaren
Ġsehr,-2.93359375,-1.1923828125,2.9140625,Ġein
Ġruh,-1.9521484375,-1.3115234375,2.5390625,Ġfried
ig,-0.0010576248168945312,-0.0010576248168945312,0.01025390625,ig
",",-1.2392578125,-1.0205078125,1.6611328125,Ġund
Ġund,-0.6640625,-0.6640625,2.24609375,Ġund
Ġich,-0.5625,-0.5625,2.103515625,Ġich
Ġf,-1.646484375,-1.646484375,3.169921875,Ġf
Ã¼hl,-0.0194854736328125,-0.0194854736328125,0.10943603515625,Ã¼hl
te,-0.0003418922424316406,-0.0003418922424316406,0.0035953521728515625,te
Ġmich,-0.037109375,-0.037109375,0.2425537109375,Ġmich
Ġv,-4.19921875,-1.681640625,3.556640625,Ġwohl
Ã¶,-0.0013418197631835938,-0.0013418197631835938,0.0144500732421875,Ã¶
ll,-0.0005884170532226562,-0.0005884170532226562,0.006786346435546875,ll
ig,-0.0007200241088867188,-0.0007200241088867188,0.007373809814453125,ig
Ġfried,-4.265625,-0.75830078125,2.443359375,Ġeins
lich,-0.0171356201171875,-0.0171356201171875,0.10308837890625,lich
.,-0.6337890625,-0.6337890625,1.1611328125,.
ĠIn,-3.265625,-1.6953125,3.271484375,ĠPl
Ġdiesem,-0.80517578125,-0.80517578125,2.142578125,Ġdiesem
ĠMoment,-0.32421875,-0.32421875,1.16015625,ĠMoment
Ġhatte,-4.08984375,-2.31640625,4.0,Ġwurde
Ġich,-0.01806640625,-0.01806640625,0.1502685546875,Ġich
Ġdas,-1.5029296875,-1.5029296875,2.564453125,Ġdas
ĠGef,-0.23583984375,-0.23583984375,1.103515625,ĠGef
Ã¼hl,-0.0005812644958496094,-0.0005812644958496094,0.0061187744140625,Ã¼hl
",",-0.036529541015625,-0.036529541015625,0.28515625,","
Ġdass,-0.84814453125,-0.84814453125,2.88671875,Ġdass
Ġich,-0.88330078125,-0.88330078125,2.57421875,Ġich
Ġein,-3.376953125,-1.744140625,4.171875,Ġmich
ĠTeil,-0.83544921875,-0.83544921875,2.359375,ĠTeil
Ġder,-1.857421875,-0.98193359375,1.6748046875,Ġdes
ĠNatur,-0.36474609375,-0.36474609375,1.29296875,ĠNatur
Ġwar,-1.5380859375,-0.5537109375,1.4482421875,Ġbin
Ġund,-1.5341796875,-0.9248046875,1.4169921875,.
Ġmit,-3.091796875,-1.443359375,3.77734375,Ġdass
Ġder,-1.837890625,-0.69775390625,1.8857421875,Ġihr
ĠWelt,-3.71484375,-0.270263671875,1.3046875,ĠNatur
Ġum,-2.306640625,-0.87744140625,2.537109375,Ġeins
Ġmich,-0.00873565673828125,-0.00873565673828125,0.08056640625,Ġmich
Ġher,-0.043212890625,-0.043212890625,0.351318359375,Ġher
um,-0.002246856689453125,-0.002246856689453125,0.0220184326171875,um
Ġeins,-0.2020263671875,-0.2020263671875,1.0087890625,Ġeins
.,-5.08203125,-0.69091796875,1.53515625,Ġwurde
ĠEs,-2.013671875,-1.021484375,3.251953125,ĠIch
Ġwar,-0.373779296875,-0.373779296875,1.5830078125,Ġwar
Ġein,-1.4267578125,-1.4267578125,3.103515625,Ġein
ĠschÃ¶,-3.3515625,-1.78125,3.671875,ĠGef
ner,-1.2578125,-0.33642578125,0.611328125,nes
",",-1.73828125,-1.25390625,2.609375,ĠMoment
Ġfried,-1.3515625,-1.3515625,3.703125,Ġfried
licher,-0.044097900390625,-0.044097900390625,0.21484375,licher
ĠTra,-5.296875,-1.166015625,2.19140625,ĠMoment
um,-0.00238800048828125,-0.00238800048828125,0.023223876953125,um
",",-1.1171875,-1.1171875,1.9765625,","
Ġder,-1.7041015625,-1.1259765625,2.65625,Ġund
Ġmir,-1.96875,-1.90625,4.140625,Ġmich
Ġauch,-5.22265625,-2.548828125,4.9140625,Ġin
Ġals,-4.61328125,-1.4033203125,3.62109375,Ġheute
ĠEr,-0.42041015625,-0.42041015625,2.236328125,ĠEr
w,-0.1796875,-0.1796875,0.5087890625,w
achs,-0.054443359375,-0.054443359375,0.25244140625,achs
ener,-0.2235107421875,-0.2235107421875,0.5107421875,ener
Ġoft,-3.95703125,-1.50390625,3.150390625,Ġnoch
Ġin,-0.7626953125,-0.7626953125,2.755859375,Ġin
Ġden,-0.5869140625,-0.5869140625,1.904296875,Ġden
ĠSinn,-0.0892333984375,-0.0892333984375,0.5791015625,ĠSinn
Ġkommt,-0.71142578125,-0.71142578125,1.171875,Ġkommt
.,-0.99853515625,-0.99853515625,1.6826171875,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.552734375,-1.8115234375,4.6640625,1
:,-11.3203125,-1.416015625,2.982421875,und
ĠOkay,-12.0234375,-2.359375,6.8671875,Ġ
.,-0.8935546875,-0.6591796875,1.2275390625,","

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.5546875,-1.8115234375,4.6640625,1
:,-11.3203125,-1.4072265625,2.974609375,und
ĠDie,-4.265625,-2.3515625,6.859375,Ġ
ĠGeschichte,-7.26171875,-2.365234375,5.8046875,ĠKl
Ġhand,-7.98828125,-1.359375,2.8203125,Ġder
elt,-0.0174102783203125,-0.0174102783203125,0.09716796875,elt
Ġvon,-0.33984375,-0.33984375,1.455078125,Ġvon
Ġeiner,-2.11328125,-1.19921875,3.986328125,Ġeinem
Ġkleinen,-3.6484375,-1.8125,5.3984375,Ġj
ĠKat,-4.23046875,-1.88671875,4.7578125,ĠStadt
ze,-0.0482177734375,-0.0482177734375,0.2060546875,ze
",",-0.50537109375,-0.50537109375,1.7099609375,","
Ġdie,-0.14794921875,-0.14794921875,1.001953125,Ġdie
Ġan,-4.89453125,-2.232421875,4.65234375,Ġin
Ġeinem,-0.84912109375,-0.84912109375,2.927734375,Ġeinem
Ġsehr,-3.763671875,-2.748046875,5.18359375,ĠTag
Ġhei,-1.3466796875,-1.2216796875,2.865234375,Ġkal
ÃŁen,-0.00691986083984375,-0.00691986083984375,0.057861328125,ÃŁen
ĠTag,-0.66064453125,-0.66064453125,1.2421875,ĠTag
Ġim,-2.69921875,-1.9267578125,4.08203125,Ġin
ĠSch,-2.71484375,-1.6376953125,3.78515625,ĠSommer
atten,-0.134521484375,-0.134521484375,0.75634765625,atten
Ġeines,-1.2099609375,-1.2099609375,3.185546875,Ġeines
ĠBa,-1.083984375,-1.083984375,3.45703125,ĠBa
umes,-0.0164642333984375,-0.0164642333984375,0.08795166015625,umes
Ġsch,-3.166015625,-1.392578125,3.783203125,Ġsit
lÃ¤,-0.0028781890869140625,-0.0028781890869140625,0.030975341796875,lÃ¤
ft,-0.0009531974792480469,-0.0009531974792480469,0.00925445556640625,ft
.,-0.362060546875,-0.362060546875,1.1630859375,.
ĠSie,-1.9169921875,-1.7138671875,2.986328125,ĠDie
ĠtrÃ¤,-0.84130859375,-0.84130859375,2.232421875,ĠtrÃ¤
um,-0.006671905517578125,-0.006671905517578125,0.046661376953125,um
t,-0.008453369140625,-0.008453369140625,0.05194091796875,t
Ġvon,-0.234130859375,-0.234130859375,0.85791015625,Ġvon
Ġeinem,-0.6064453125,-0.6064453125,1.6982421875,Ġeinem
Ġk,-4.16796875,-1.826171875,4.43359375,ĠgroÃŁen
Ã¼h,-0.0032196044921875,-0.0032196044921875,0.03204345703125,Ã¼h
len,-0.0020046234130859375,-0.0020046234130859375,0.0182952880859375,len
ĠTe,-5.046875,-1.7275390625,3.22265625,","
ich,-0.0025634765625,-0.0025634765625,0.022613525390625,ich
",",-0.3896484375,-0.3896484375,1.2451171875,","
Ġan,-1.94140625,-0.409912109375,1.3447265625,Ġin
Ġdem,-0.04742431640625,-0.04742431640625,0.25830078125,Ġdem
Ġsie,-0.087890625,-0.087890625,0.56787109375,Ġsie
Ġtr,-7.93359375,-1.2548828125,2.896484375,Ġsich
ink,-0.0171356201171875,-0.0171356201171875,0.1273193359375,ink
en,-0.0740966796875,-0.0740966796875,0.264404296875,en
Ġkann,-1.53125,-0.60888671875,1.26171875,Ġund
.,-0.77392578125,-0.77392578125,1.2939453125,.
ĠAls,-1.1748046875,-1.1748046875,2.634765625,ĠAls
Ġsie,-0.06768798828125,-0.06768798828125,0.32861328125,Ġsie
Ġauf,-0.3330078125,-0.3330078125,1.1884765625,Ġauf
w,-0.0021762847900390625,-0.0021762847900390625,0.0221710205078125,w
acht,-0.000396728515625,-0.000396728515625,0.004039764404296875,acht
",",-0.018341064453125,-0.018341064453125,0.1353759765625,","
Ġist,-1.146484375,-1.146484375,3.103515625,Ġist
Ġder,-2.5625,-0.445068359375,1.306640625,Ġsie
ĠTe,-2.349609375,-1.021484375,2.419921875,ĠTra
ich,-0.00043392181396484375,-0.00043392181396484375,0.005008697509765625,ich
Ġnicht,-2.501953125,-1.4404296875,3.544921875,Ġversch
Ġmehr,-0.489990234375,-0.489990234375,1.3837890625,Ġmehr
Ġweit,-1.20703125,-0.76953125,1.689453125,Ġda
",",-3.251953125,-0.407470703125,1.2607421875,Ġentfer
Ġund,-0.76953125,-0.76953125,1.35546875,Ġund
Ġdie,-3.2265625,-0.06317138671875,0.349853515625,Ġsie
ĠKat,-0.12322998046875,-0.12322998046875,0.47509765625,ĠKat
ze,-0.001312255859375,-0.001312255859375,0.01116943359375,ze
Ġfol,-5.41796875,-1.84765625,3.302734375,Ġkann
gt,-0.0012922286987304688,-0.0012922286987304688,0.012451171875,gt
Ġeinem,-3.4453125,-1.3828125,2.134765625,Ġihm
ĠSch,-4.91796875,-1.8876953125,4.0625,Ġkleinen
met,-0.342529296875,-0.342529296875,1.328125,met
ter,-0.0002529621124267578,-0.0002529621124267578,0.003009796142578125,ter
ling,-0.0156097412109375,-0.0156097412109375,0.0897216796875,ling
",",-0.69873046875,-0.69873046875,1.978515625,","
Ġder,-0.1383056640625,-0.1383056640625,0.60498046875,Ġder
Ġsie,-1.26171875,-1.26171875,3.23046875,Ġsie
Ġzu,-1.0029296875,-1.0029296875,1.9453125,Ġzu
Ġeinem,-0.693359375,-0.693359375,1.41015625,Ġeinem
Ġge,-5.734375,-1.5166015625,3.74609375,ĠTe
heim,-0.006938934326171875,-0.006938934326171875,0.0518798828125,heim
en,-0.481201171875,-0.481201171875,0.6767578125,en
",",-3.9765625,-1.2578125,2.923828125,ĠOrt
